car,posx,posy,vitesse,distance,BS,start,end,lifetime,lineid,roadid,Theta,Cdistance,NewLoad
4463,5571.646549,3492.979247,12.655809,1262.114143,1,43016,43076,60,31952152,3195215,-1.097919901,565.7147741,40
4381,6201.112479,3942.55175,15.713924,614.812078,1,43025,43029,4,31952171,3195217,0.059336819,70.07675689,40
4383,6197.647482,3903.187758,14.030256,608.919167,1,43030,43036,6,31952170,3195217,0.012264225,14.40766553,40
3790,6121.428753,3744.438746,12.178979,550.670358,1,43038,43092,54,3147020,314702,-0.194431183,210.0973402,40
4499,5532.434322,4303.126921,12.624687,421.935775,1,43045,43047,2,3184410,318441,1.187385167,580.007054,40
3849,5985.456377,4101.706817,14.077214,451.817998,1,43052,43134,82,3025620,302562,0.325463615,295.1560112,40
4499,5612.00984,4287.239385,6.403107,402.896979,1,43053,43093,40,10588180,1058818,1.014736009,557.5386851,40
3826,5611.032646,4298.128244,0.520349,457.503409,1,43064,43134,70,3216000,321600,1.028644069,572.9378572,40
4351,5928.0664,4263.463618,13.291266,598.276111,1,43068,43180,112,3184400,318440,0.583571368,523.9146729,40
4544,5528.233043,3995.201598,11.318808,125.845203,1,43076,43220,144,3194030,319403,0.56495591,144.534886,40
4137,5894.615854,4265.716636,15.405868,577.949586,1,43094,43176,82,3184400,318440,0.615019487,527.1009216,40
3885,5939.08249,4262.721643,13.178659,605.22728,1,43105,43115,10,3184400,318440,0.573750939,522.8653618,23
4000,6150.930873,3798.422722,12.628003,1110.431501,1,43114,43170,56,31952160,3195216,-0.120064643,133.7524692,23
4603,5568.154023,3499.432312,13.499891,386.130803,1,43132,43186,54,31952150,3195215,-1.098305023,556.5887621,23
3935,6025.968035,4116.530309,14.468828,494.517287,1,43138,43194,56,3025611,302561,0.327032595,316.1195946,23
4068,6032.545474,4114.707139,13.450501,780.054945,1,43138,43214,76,3025610,302561,0.321559395,313.5412428,23
4015,6007.534437,4107.913273,13.149096,771.732107,1,43142,43216,74,3025610,302561,0.323718888,303.9332654,23
4636,5530.563558,3995.813626,15.079685,125.277602,1,43152,43290,138,3194030,319403,0.561173258,145.4004243,23
4649,5531.621707,3996.091512,12.464179,760.926309,1,43160,43288,128,3194030,319403,0.55948533,145.7934144,23
4243,5950.084332,4261.980628,11.232166,612.289419,1,43163,43201,38,3184400,318440,0.564194607,521.8174084,23
4142,6021.255614,4118.672681,14.840128,491.37342,1,43185,43249,64,3025612,302561,0.332151394,319.1493661,23
4050,6113.889394,3744.254913,12.268408,1139.832472,1,43195,43245,50,3147020,314702,-0.196580777,210.3573194,23
4021,6122.333656,3744.460209,11.898408,551.539864,1,43196,43248,52,3147020,314702,-0.19417671,210.066987,23
4027,6093.737611,3743.727651,13.063085,1131.129864,1,43200,43250,50,3147020,314702,-0.20258302,211.1029804,23
4143,5946.638592,4262.212712,10.886684,610.064938,1,43203,43299,96,3184400,318440,0.567161078,522.1456247,41
4722,5563.111786,3492.39594,11.525481,1262.83002,1,43213,43283,70,31952150,3195215,-1.115551529,566.5396948,41
3930,6081.783907,4127.079789,11.625646,799.434116,1,43226,43228,2,3025610,302561,0.316476312,331.0388123,41
4102,6024.414694,4112.715631,14.012399,777.084825,1,43229,43293,64,3025610,302561,0.322540806,310.7248252,41
3930,6009.246796,4108.400431,11.384436,772.258609,1,43232,43392,160,3025610,302561,0.323596601,304.6222109,41
4742,5525.797705,3991.151444,12.450299,766.296507,1,43232,43374,142,3194031,319403,0.553615665,138.8071033,41
4743,5530.473906,3995.790082,13.357153,125.298628,1,43232,43370,138,3194030,319403,0.561317107,145.367128,41
4744,5539.13772,3991.241858,14.208064,765.25636,1,43232,43372,140,928872,92887,0.518609249,138.934968,41
4030,6034.141615,4115.087419,11.785032,780.655965,1,43233,43375,142,3025610,302561,0.321355073,314.07904,41
4749,5532.307087,3996.271503,12.705121,124.88168,1,43236,43370,134,3194030,319403,0.558401682,146.0479601,41
4032,6213.300661,3911.929431,12.420722,624.881197,1,43238,43240,2,31952170,3195217,0.022363536,26.77025805,41
4111,6117.94014,3791.843176,12.981383,1099.803846,1,43247,43297,50,31952160,3195216,-0.13390087,143.0573524,41
4767,5534.004418,3996.717249,13.75763,124.520109,1,43247,43369,122,3194030,319403,0.555750171,146.6783402,41
4088,5613.003587,4284.5011,6.938444,400.221565,1,43253,43363,110,3056600,305660,1.00978456,553.6661653,41
3996,5933.087354,4263.125438,9.427315,511.248427,1,43254,43264,10,3184400,318440,0.579063626,523.4364142,41
4032,6109.775908,3790.25501,11.608985,529.324248,1,43254,43308,54,31952160,3195216,-0.137453441,145.3033583,41
4122,5969.963124,4260.641718,10.531875,625.340599,1,43256,43260,4,3184400,318440,0.547539599,519.9239037,41
4124,5932.398094,4263.171862,10.774266,600.99481,1,43256,43278,22,3184400,318440,0.579679264,523.5020676,41
4791,5525.760527,3689.87844,13.695236,1066.880598,1,43256,43318,62,3256400,325640,-0.90737384,287.257265,41
4123,5929.552984,4263.363491,10.585508,599.20698,1,43258,43278,20,3184400,318440,0.582231141,523.773072,41
4800,5532.019295,3996.195925,12.832243,760.793337,1,43261,43367,106,3194030,319403,0.558855792,145.9410767,41
4801,5534.152206,3689.024883,13.336026,203.505595,1,43262,43322,60,3256400,325640,-0.884293567,288.4643768,41
4122,5887.299893,4266.209393,9.128599,573.669141,1,43264,43286,22,3184400,318440,0.622240405,527.7977852,41
4123,5673.395575,4284.31602,14.428979,478.54739,1,43282,43308,26,3184400,318440,0.90651525,553.4044227,41
4505,6094.763257,3743.787904,14.337628,525.106969,1,43282,43286,4,3147020,314702,-0.202225798,211.0177698,41
4124,5628.000252,4288.851999,8.623784,467.947624,1,43284,43308,24,3184400,318440,0.987884615,559.8192657,41
4252,5959.581727,4261.340944,11.003714,618.479108,1,43288,43306,18,3184400,318440,0.55614107,520.9127586,41
4122,5634.38864,4288.213661,0.278869,469.185645,1,43290,43312,22,3184400,318440,0.975970722,558.9165194,41
4837,5567.39737,3498.376413,12.963256,1256.776473,1,43292,43348,56,31952150,3195215,-1.100913072,558.0820288,41
4844,5569.420112,3489.871675,12.347011,1265.250462,1,43295,43353,58,31952152,3195215,-1.105451546,570.1095446,41
4143,5558.932312,4297.30479,10.969887,458.555013,1,43303,43305,2,3184410,318441,1.127574972,571.7733174,48
4252,5687.793055,4282.877399,11.357584,482.761836,1,43312,43326,14,3184400,318440,0.88230378,551.3699053,48
4870,5529.781557,3992.197664,12.189319,122.466988,1,43315,43451,136,3194031,319403,0.547296264,140.2866818,48
4873,5526.837952,3994.835226,11.814634,762.541774,1,43316,43448,132,3194030,319403,0.567264138,144.0167577,48
4523,6021.988187,4112.0253,14.936288,776.293235,1,43318,43454,136,3025610,302561,0.322706471,309.7485498,48
4887,5530.17884,4303.340208,15.525865,422.455274,1,43321,43323,2,3184410,318441,1.192302604,580.3086873,48
4512,6112.549857,3744.222205,13.206985,542.146511,1,43334,43348,14,3147020,314702,-0.196967114,210.4035755,48
4511,6127.402915,3744.580443,12.180798,556.412932,1,43337,43349,12,3147020,314702,-0.192761892,209.8969504,48
4924,5528.54487,3995.283488,13.55555,761.96206,1,43340,43446,106,3194030,319403,0.564444515,144.6506959,48
4524,6009.376998,4111.864782,10.397967,769.431762,1,43344,43452,108,3025611,302561,0.328375516,309.521543,48
4936,5538.473438,3687.523771,13.892643,203.837667,1,43345,43403,58,3256400,325640,-0.875359809,290.5872698,48
4945,5894.917917,4053.615613,2.035379,349.309314,1,43348,43394,46,3240640,324064,0.295345384,227.1447782,48
4946,5915.35854,3972.738045,1.965224,848.382636,1,43348,43470,122,3240640,324064,0.144400152,112.7666247,48
3821,6011.809429,4109.129489,9.45619,478.541368,1,43350,43458,108,3025610,302561,0.32341479,305.6532546,48
4837,6193.292896,3840.318426,11.890486,1097.375714,1,43352,43362,10,31952170,3195217,-0.06367036,74.50299644,48
4548,5906.431709,4264.920794,11.882775,584.990808,1,43367,43381,14,3184400,318440,0.603622344,525.975431,48
4990,5562.897008,3492.096221,13.257588,393.769915,1,43371,43431,60,31952150,3195215,-1.116279186,566.9635615,48
4998,5563.087695,3492.362322,14.451805,1262.864088,1,43373,43393,20,31952150,3195215,-1.115633176,566.5872378,48
4548,5699.794225,4281.678221,11.023316,486.575835,1,43385,43431,46,3184400,318440,0.862702062,549.6740115,48
4760,5591.400442,4293.334023,11.421174,408.341079,1,43391,43397,6,3184410,318441,1.059902321,566.1578048,48
4465,6141.240335,3744.908642,12.137082,1152.157498,1,43392,43456,64,3147020,314702,-0.188990413,209.432807,48
4774,5609.856587,4294.013612,3.989654,461.552677,1,43394,43396,2,1058880,105888,1.026264345,567.1188888,48
4475,6131.664304,3744.681516,11.466782,560.512108,1,43396,43462,66,3147020,314702,-0.191586467,209.7540116,48
4890,5616.217669,4275.083018,13.625095,480.805555,1,43398,43460,62,3056600,305660,0.992833628,540.346986,48
4936,6170.784864,3804.739557,9.931105,587.294957,1,43407,43415,8,1047611,104761,-0.109367894,124.8191155,55
4489,6031.292891,4114.408712,12.812311,779.585385,1,43409,43535,126,3025610,302561,0.321720407,313.1192033,55
4570,6133.845149,3744.733241,12.810786,1148.772623,1,43413,43483,70,3147020,314702,-0.190989771,209.6808614,55
4382,6012.512601,4112.757187,12.038624,480.870315,1,43416,43532,116,3025611,302561,0.328131302,310.7835943,55
4151,6030.690584,4114.265212,14.594154,779.360252,1,43418,43534,116,3025610,302561,0.321798039,312.9162637,55
4538,5904.309735,4265.063717,13.655471,583.714853,1,43423,43453,30,3184400,318440,0.605645374,526.1775546,55
4121,6106.967216,3793.06852,16.423294,526.062195,1,43428,43468,40,31952161,3195216,-0.134236383,141.3244543,55
4133,6124.117825,3793.044905,15.38072,542.961165,1,43428,43472,44,31952160,3195216,-0.131261437,141.357851,55
4140,6027.131451,4113.41725,11.258447,778.038636,1,43430,43534,104,3025610,302561,0.322259593,311.7170643,55
4600,6001.746675,4113.127505,8.396581,471.59514,1,43431,43599,168,3025612,302561,0.333817485,311.307303,55
5085,5532.8411,3809.194661,14.773395,947.354699,1,43431,43449,18,3240620,324062,-0.467906623,118.518647,55
5091,5533.485818,3809.145106,15.630131,947.367536,1,43433,43449,16,3240620,324062,-0.466584002,118.5887284,55
5108,5536.921782,4302.70257,13.243376,455.061307,1,43441,43443,2,3184410,318441,1.177644366,579.406931,55
4134,6158.091919,3799.871709,10.645331,575.423703,1,43450,43512,62,31952160,3195216,-0.117181874,131.7032922,55
4513,5611.021609,4298.051002,0.000159,457.579965,1,43450,43510,60,3216000,321600,1.028579779,572.8286205,55
5032,6129.091192,3744.620486,13.889974,558.036651,1,43452,43508,56,3147020,314702,-0.192294705,209.8403211,55
5138,5565.139185,3495.225147,12.840278,1259.964513,1,43452,43522,70,31952150,3195215,-1.108654704,562.5385919,55
5038,6128.669939,3744.610494,11.883792,557.63147,1,43458,43520,62,3147020,314702,-0.19241109,209.8544519,55
5177,5529.91355,4303.365295,14.34598,422.517134,1,43464,43466,2,3184410,318441,1.192881928,580.3441657,55
5180,5533.245859,4303.050179,14.653712,455.135308,1,43468,43578,110,3184410,318441,1.185619342,579.8985244,55
4747,6211.595204,3839.494133,14.711355,624.256015,1,43469,43519,50,31952170,3195217,-0.063266355,75.66872278,55
5187,5530.657143,3992.427607,13.80409,122.248025,1,43471,43611,140,3194031,319403,0.545942263,140.6118703,55
5177,5602.888974,4294.957519,0.531237,410.192724,1,43472,43576,104,3184410,318441,1.040101683,568.4537749,55
5188,5538.268409,3997.833267,14.369289,758.733306,1,43472,43610,138,928870,92887,0.54926855,148.256628,55
5190,5535.88538,3993.800621,13.583902,121.073275,1,43473,43609,136,3194031,319403,0.538106138,142.5536053,55
5194,5536.694152,3997.423181,13.127881,123.995457,1,43474,43612,138,928870,92887,0.55163793,147.6766788,55
5199,5526.841064,3991.425446,13.334907,123.24816,1,43478,43610,132,3194031,319403,0.55193498,139.1946006,55
5201,5531.332972,3992.605089,10.717633,122.083338,1,43480,43612,132,3194031,319403,0.544905519,140.8628677,55
5202,5525.461962,3994.47387,11.111947,126.5765,1,43480,43608,128,3194030,319403,0.569573768,143.5057232,55
4768,5881.676781,4318.112386,12.202417,522.729411,1,43482,43484,2,3115200,311520,0.690382486,601.1997018,55
5172,6171.715695,3796.1168,7.010887,589.455515,1,43483,43487,4,313180,31318,-0.119817632,137.0135354,55
5210,5529.079302,3809.235664,12.843524,96.595676,1,43487,43533,46,3240620,324062,-0.477005637,118.46066,55
5171,6172.842862,3814.034358,11.559451,588.139957,1,43491,43497,6,31952172,3195217,-0.097679512,111.6742819,55
5173,6173.959041,3777.834771,12.264278,1139.900346,1,43497,43505,8,313180,31318,-0.141757836,162.8682288,55
4631,6042.323945,4117.036856,11.051378,783.783687,1,43503,43615,112,3025610,302561,0.320322393,316.8359602,65
5174,6170.807206,3804.51498,10.125006,587.347822,1,43505,43513,8,1047611,104761,-0.109640933,125.1367154,65
5173,6204.61443,3943.078651,14.891101,1020.129335,1,43511,43515,4,31952172,3195217,0.059716151,70.82190743,65
5311,5560.648847,3488.958943,10.797875,1266.315261,1,43532,43598,66,31952150,3195215,-1.123861593,571.4003426,65
5313,5576.678815,3500.003082,14.472302,1255.039359,1,43532,43584,52,31952152,3195215,-1.080679621,555.7815714,65
5327,5566.74742,3497.469416,13.314289,1257.693657,1,43535,43555,20,31952150,3195215,-1.103147708,559.3647162,65
5335,5565.155572,3495.248016,12.407109,1259.941364,1,43537,43557,20,31952150,3195215,-1.108598751,562.5062502,65
5355,5537.686513,4302.630254,14.430103,420.770844,1,43545,43567,22,3184410,318441,1.175990146,579.3046608,65
5357,5562.669661,3491.778961,13.656863,1263.455325,1,43545,43565,20,31952150,3195215,-1.117048806,567.4122349,65
5364,5544.578267,3999.476954,17.962428,756.713074,1,43547,43703,156,928870,92887,0.540129577,150.5811524,65
5367,5531.063717,3992.534379,15.451376,764.514677,1,43548,43706,158,3194031,319403,0.545317698,140.7628687,65
5370,5535.472037,3997.102668,16.062394,759.646956,1,43549,43705,156,3194030,319403,0.553493705,147.223405,65
5376,5526.023782,3991.210815,13.635287,766.219301,1,43554,43704,150,3194031,319403,0.553249915,138.8910665,65
5378,5532.254425,3996.257674,13.42544,760.714793,1,43555,43709,154,3194030,319403,0.558484682,146.028403,65
5381,5620.805357,3536.826785,1.468095,1218.642189,1,43556,43564,8,31952150,3195215,-0.951670792,503.7049912,65
5382,5599.701539,3514.04833,1.514344,1241.016671,1,43556,43560,4,31952150,3195215,-1.020097939,535.9185912,65
5384,5796.121586,4067.094676,1.95635,275.785828,1,43557,43611,54,3025630,302563,0.385410589,246.2070519,65
5385,5814.273609,4072.081622,2.138876,292.827137,1,43557,43613,56,3025630,302563,0.380838187,253.2596586,65
5395,5545.510561,3804.916946,1.785975,950.98853,1,43564,43568,4,3240620,324062,-0.458380457,124.5682496,65
5397,5563.601321,3803.521673,2.159322,951.765993,1,43564,43570,6,3240620,324062,-0.427108332,126.5414636,65
4410,6134.302376,3795.058063,11.020353,552.670095,1,43566,43626,60,31952160,3195216,-0.126957968,138.5108156,65
5407,5533.003125,3689.424051,13.594909,203.434515,1,43567,43633,66,3256400,325640,-0.886713899,287.899868,65
5410,5538.197068,3687.619777,13.59375,1068.495328,1,43569,43637,68,3256400,325640,-0.875923349,290.4514968,65
5411,5529.896624,3690.000614,13.796933,1066.529178,1,43570,43638,68,3256400,325640,-0.894563966,287.0844848,65
5355,5871.493538,4270.590174,14.155027,477.998307,1,43571,43581,10,3184400,318440,0.642510893,533.9931451,65
5420,5524.573981,3689.843391,12.006386,205.51597,1,43574,43642,68,3256400,325640,-0.911093949,287.3068317,65
5424,5564.925056,3494.926333,12.258224,1260.267015,1,43576,43644,68,31952150,3195215,-1.109385528,562.9611787,65
4427,6123.699887,3792.963605,10.120595,542.563054,1,43577,43641,64,31952160,3195216,-0.1314387,141.4728265,65
4821,6032.089595,4114.598526,13.888265,779.883835,1,43589,43639,50,3025610,302561,0.321617927,313.3876409,65
4822,6000.791494,4109.421313,6.311453,468.974584,1,43591,43639,48,3025611,302561,0.329056344,306.065956,65
4828,6119.987133,3792.241373,12.73513,1100.445118,1,43592,43646,54,31952160,3195216,-0.133021695,142.4942168,65
4831,6001.508868,4113.059911,8.305394,471.354314,1,43593,43639,46,3025612,302561,0.333838414,311.2117107,65
4881,6016.185621,4113.802544,11.872002,484.601031,1,43593,43641,48,3025611,302561,0.327848182,312.2619523,65
5473,5539.388598,4302.469299,15.77974,420.406834,1,43594,43674,80,3184410,318441,1.172314391,579.077036,65
5042,6028.340595,4113.705328,14.435753,778.485952,1,43602,43642,40,3025610,302561,0.322102248,312.1244681,68
5029,6045.687151,4117.838138,12.471607,785.091804,1,43603,43695,92,3025610,302561,0.319904947,317.9691441,68
4671,6066.529468,4123.05924,13.590804,793.282822,1,43605,43693,88,3025610,302561,0.317734619,325.3528974,68
4705,6211.259335,3838.87261,14.294007,1108.597813,1,43612,43666,54,31952170,3195217,-0.064024653,76.54768903,68
5518,5572.110157,3493.626332,13.018517,391.737942,1,43612,43666,54,31952152,3195215,-1.096344172,564.7996577,68
5519,5567.543544,3498.580396,12.608772,1256.570242,1,43612,43672,60,31952150,3195215,-1.100409786,557.7935532,68
4690,6005.937311,4107.458897,12.515723,472.572409,1,43615,43697,82,3025610,302561,0.323833525,303.2906807,68
5533,6067.146786,3799.036339,1.315238,1069.769815,1,43618,43642,24,31952160,3195216,-0.133408523,132.8846838,68
5535,5676.303685,3586.091264,2.676848,311.39744,1,43618,43672,54,31952160,3195216,-0.781511619,434.0344969,68
4823,6172.52705,3789.504704,10.171179,591.289413,1,43629,43687,58,313180,31318,-0.127781418,146.3644512,68
5563,5575.286708,3993.753677,0.057737,761.336434,1,43629,43635,6,3194021,319402,0.45054378,142.4872165,68
5564,5569.649196,3988.892623,0.66579,105.679377,1,43629,43651,22,3194020,319402,0.441974737,135.612648,68
5565,5561.804877,3986.874843,1.798415,105.442203,1,43629,43633,4,3194020,319402,0.449056265,132.7590761,68
5566,5584.3616,3992.677068,1.869402,762.327498,1,43629,43655,26,3194020,319402,0.429963769,140.9646614,68
5571,5538.710353,3997.948391,14.225678,123.638132,1,43632,43778,146,928870,92887,0.548609978,148.4194379,68
5573,5535.700311,3997.162616,12.723681,124.182564,1,43634,43776,142,3194030,319403,0.553145701,147.3081842,68
5574,5528.371262,3991.827299,12.859779,765.421387,1,43634,43778,144,3194031,319403,0.549503237,139.7629066,68
5576,5535.012828,3809.027736,11.996176,947.399699,1,43635,43759,124,3240620,324062,-0.463484989,118.7547146,68
5578,5527.198293,3809.090462,12.397953,97.886205,1,43636,43766,130,3240620,324062,-0.482494419,118.6660067,68
5407,6225.374619,3783.860316,14.154746,644.361615,1,43637,43639,2,3147010,314701,-0.126468318,154.3468213,68
5580,5524.419685,4303.884816,11.934026,423.833819,1,43637,43769,132,3184410,318441,1.204922654,581.0788794,68
